CDS_CODE	COUNTY	DISTRICT	SCHOOL	HISPANIC	AM_IND	ASIAN	PAC_ISLD	FILIPINO	AFRICAN_AM	WHITE	TWO_MORE_RACES	NOT_REPORTED	TOTAL	YEAR
43694684334421	Santa Clara	Fremont Union High	Lynbrook High	3	0	346	0	5	0	27	23	0	404	1617
43694684334462	Santa Clara	Fremont Union High	Monta Vista High	7	0	397	0	2	1	68	16	0	491	1617
43694840114496	Santa Clara	Gilroy Unified	Dr. TJ Owens Gilroy Early College Academy	18	0	11	0	1	0	12	0	0	42	1617
43694840118380	Santa Clara	Gilroy Unified	Christopher High	108	1	14	0	8	6	74	5	3	219	1617
43694844332839	Santa Clara	Gilroy Unified	Gilroy High	60	1	1	0	4	1	26	1	2	96	1617
43694844334850	Santa Clara	Gilroy Unified	Mt. Madonna High	0	0	0	0	0	0	0	0	0	0	1617
43695340000001	Santa Clara	Los Gatos-Saratoga Joint Union High	Nonpublic, Nonsectarian Schools	0	0	0	0	0	0	0	0	0	0	1617
43695344334371	Santa Clara	Los Gatos-Saratoga Joint Union High	Los Gatos High	24	0	40	2	0	2	248	44	1	361	1617
43695344337762	Santa Clara	Los Gatos-Saratoga Joint Union High	Saratoga High	12	0	206	0	2	0	77	21	0	318	1617
43695830000001	Santa Clara	Morgan Hill Unified	Nonpublic, Nonsectarian Schools	0	0	0	0	0	0	0	0	0	0	1617
43695830102368	Santa Clara	Morgan Hill Unified	Ann Sobrato High	40	1	23	1	8	7	75	2	1	158	1617
43695834333951	Santa Clara	Morgan Hill Unified	Live Oak High	47	0	9	1	0	0	61	0	1	119	1617
43695834334488	Santa Clara	Morgan Hill Unified	Central High (Continuation)	0	0	0	0	0	0	0	0	0	0	1617
43696090000001	Santa Clara	Mountain View-Los Altos Union High	Nonpublic, Nonsectarian Schools	0	0	0	0	0	0	0	0	0	0	1617
43696094334116	Santa Clara	Mountain View-Los Altos Union High	Los Altos High	62	0	80	0	7	5	166	9	0	329	1617
43696094334728	Santa Clara	Mountain View-Los Altos Union High	Mountain View High	38	0	82	2	7	6	171	7	0	313	1617
43696094334736	Santa Clara	Mountain View-Los Altos Union High	Alta Vista High	0	0	0	0	0	0	0	0	0	0	1617
43696410000001	Santa Clara	Palo Alto Unified	Nonpublic, Nonsectarian Schools	0	0	0	0	0	0	0	0	0	0	1617
43696414332904	Santa Clara	Palo Alto Unified	Henry M. Gunn High	26	0	187	1	7	6	148	29	0	404	1617
43696414335782	Santa Clara	Palo Alto Unified	Palo Alto High	23	1	131	2	5	10	211	17	0	400	1617
43696660000001	Santa Clara	San Jose Unified	Nonpublic, Nonsectarian Schools	0	0	0	0	0	0	0	0	0	0	1617
43696664330080	Santa Clara	San Jose Unified	Gunderson High	47	2	26	0	3	7	19	2	0	106	1617
43696664330502	Santa Clara	San Jose Unified	Liberty High (Alternative)	0	0	0	0	0	0	0	0	0	0	1617
43696664330585	Santa Clara	San Jose Unified	Downtown College Preparatory	42	0	0	0	2	1	1	2	0	48	1617
43696664330593	Santa Clara	San Jose Unified	Middle College High	0	0	1	0	0	0	1	0	0	2	1617
43696664332110	Santa Clara	San Jose Unified	Broadway High	0	0	0	0	0	0	0	0	0	0	1617
43696664333522	Santa Clara	San Jose Unified	Leland High	20	1	154	0	2	6	127	5	2	317	1617
43696664333795	Santa Clara	San Jose Unified	Abraham Lincoln High	142	1	17	0	3	11	46	6	0	226	1617
43696664335949	Santa Clara	San Jose Unified	Pioneer High	62	1	41	0	7	5	125	3	0	244	1617
43696664337200	Santa Clara	San Jose Unified	San Jose High	85	0	14	1	8	2	5	1	0	116	1617
43696664338950	Santa Clara	San Jose Unified	Willow Glen High	77	1	19	0	5	5	78	1	1	187	1617
43696744330122	Santa Clara	Santa Clara Unified	Santa Clara High	35	2	42	0	25	6	51	12	0	173	1617
43696744330247	Santa Clara	Santa Clara Unified	Wilson Alternative	0	0	0	0	0	0	0	0	0	0	1617
43696744338406	Santa Clara	Santa Clara Unified	New Valley Continuation High	0	0	0	0	0	0	0	0	0	0	1617
43696744338802	Santa Clara	Santa Clara Unified	Adrian Wilcox High	48	2	100	2	15	5	43	10	0	225	1617
43733874331039	Santa Clara	Milpitas Unified	Calaveras Hills	0	0	0	0	0	0	0	0	0	0	1617
43733874334470	Santa Clara	Milpitas Unified	Milpitas High	34	0	238	2	81	6	30	10	0	401	1617
44104474430146	Santa Cruz	Santa Cruz County Office of Education	Santa Cruz County Court	13	0	0	0	0	1	0	0	0	14	1617
44104474430252	Santa Cruz	Santa Cruz County Office of Education	Pacific Collegiate Charter	11	0	2	0	0	1	49	8	0	71	1617
44104474430278	Santa Cruz	Santa Cruz County Office of Education	Santa Cruz County Community	105	1	4	1	0	4	119	10	6	250	1617
44697650100305	Santa Cruz	Live Oak Elementary	Cypress Charter High	0	0	0	0	0	0	9	0	0	9	1617
44697990105858	Santa Cruz	Pajaro Valley Unified	Pajaro Valley High	146	0	0	0	2	0	1	0	0	149	1617
44697990117804	Santa Cruz	Pajaro Valley Unified	Ceiba College Preparatory Academy	57	0	0	0	0	0	0	0	0	57	1617
44697994430203	Santa Cruz	Pajaro Valley Unified	New School Community Day	0	0	0	0	0	0	0	0	0	0	1617
44697994430229	Santa Cruz	Pajaro Valley Unified	Pacific Coast Charter	32	0	0	0	0	1	9	0	0	42	1617
44697994430245	Santa Cruz	Pajaro Valley Unified	Diamond Technology Institute	6	0	0	0	0	0	0	0	0	6	1617
44697994430518	Santa Cruz	Pajaro Valley Unified	Aptos High	46	1	6	1	2	1	125	0	0	182	1617
44697994437794	Santa Cruz	Pajaro Valley Unified	Renaissance High Continuation	0	0	0	0	0	0	0	0	0	0	1617
44697994437901	Santa Cruz	Pajaro Valley Unified	Watsonville High	156	0	0	0	2	1	3	0	0	162	1617
44698070110007	Santa Cruz	San Lorenzo Valley Unified	Ocean Grove Charter	1	0	0	0	0	0	3	1	0	5	1617
44698074430179	Santa Cruz	San Lorenzo Valley Unified	SLVUSD Charter	0	0	0	0	0	0	5	0	0	5	1617
44698074436754	Santa Cruz	San Lorenzo Valley Unified	San Lorenzo Valley High	9	0	3	0	1	1	88	4	0	106	1617
44698234430096	Santa Cruz	Santa Cruz City High	Ark Independent Studies	0	0	0	0	0	0	0	0	0	0	1617
44698234430187	Santa Cruz	Santa Cruz City High	Delta Charter	0	0	0	0	0	0	0	0	0	0	1617
44698234430195	Santa Cruz	Santa Cruz City High	Alternative Family Education	0	0	0	0	0	0	0	0	0	0	1617
44698234432340	Santa Cruz	Santa Cruz City High	Harbor High	42	0	5	1	1	2	44	6	0	101	1617
44698234436960	Santa Cruz	Santa Cruz City High	Costanoa Continuation High	0	0	0	0	0	0	0	0	0	0	1617
44698234437109	Santa Cruz	Santa Cruz City High	Santa Cruz High	29	1	4	1	1	0	103	8	0	147	1617
44698234437406	Santa Cruz	Santa Cruz City High	Soquel High	30	0	8	0	4	1	94	3	0	140	1617
44754324430211	Santa Cruz	Scotts Valley Unified	Scotts Valley High	12	0	5	0	1	0	96	5	0	119	1617
45104540132647	Shasta	Shasta County Office of Education	Shasta County Independent Study Charter	0	0	0	0	0	0	0	0	0	0	1617
45104544530150	Shasta	Shasta County Office of Education	Shasta County Juvenile Court	0	0	0	0	0	0	0	0	0	0	1617
45104544530317	Shasta	Shasta County Office of Education	Career Pathways to Success Community School	0	0	0	0	0	0	0	0	0	0	1617
45698564530028	Shasta	Anderson Union High	West Valley High	16	5	3	0	0	0	65	1	0	90	1617
45698564530051	Shasta	Anderson Union High	Oakview High (Alternative)	0	0	0	0	0	0	0	0	0	0	1617
45698564530333	Shasta	Anderson Union High	Anderson New Technology High	0	0	2	0	0	0	12	0	0	14	1617
45698564530762	Shasta	Anderson Union High	North Valley High	0	0	0	0	0	0	0	0	0	0	1617
45698564530804	Shasta	Anderson Union High	Anderson High	5	4	3	0	0	0	20	0	0	32	1617
45699894530010	Shasta	Fall River Joint Unified	Mountain View High (Continuation)	0	0	0	0	0	0	0	0	0	0	1617
45699894530226	Shasta	Fall River Joint Unified	Soldier Mountain High (Continuation)	0	0	0	0	0	0	0	0	0	0	1617
45699894531000	Shasta	Fall River Joint Unified	Burney Junior-Senior High	0	0	0	0	0	0	5	0	0	5	1617
45699894533600	Shasta	Fall River Joint Unified	Fall River Junior-Senior High	5	0	0	0	0	0	3	0	0	8	1617
45701104530341	Shasta	Redding Elementary	Stellar Secondary Charter High	1	0	0	0	0	0	4	1	0	6	1617
45701360000001	Shasta	Shasta Union High	Nonpublic, Nonsectarian Schools	0	0	0	0	0	0	0	0	0	0	1617
45701360106013	Shasta	Shasta Union High	University Preparatory	6	0	7	0	0	1	72	12	0	98	1617
45701364530044	Shasta	Shasta Union High	Foothill High	17	2	1	0	1	0	105	5	1	132	1617
45701364530200	Shasta	Shasta Union High	Pioneer Continuation High	0	0	0	0	0	0	0	0	0	0	1617
45701364530267	Shasta	Shasta Union High	Shasta Charter Academy	4	0	0	0	0	0	23	2	0	29	1617
45701364530309	Shasta	Shasta Union High	North State Independence High	0	0	0	0	0	0	0	0	0	0	1617
45701364532750	Shasta	Shasta Union High	Enterprise High	19	0	6	0	1	4	65	8	1	104	1617
45701364537304	Shasta	Shasta Union High	Shasta High	21	6	13	0	5	3	116	1	0	165	1617
45701690129957	Shasta	Whitmore Union Elementary	Northern Summit Academy	0	0	0	0	0	0	0	0	0	0	1617
45701690134031	Shasta	Whitmore Union Elementary	New Day Academy - Shasta	0	0	0	0	0	0	0	0	0	0	1617
45752670120170	Shasta	Gateway Unified	Academy of Personalized Learning	0	0	0	0	0	0	3	0	0	3	1617
45752674530077	Shasta	Gateway Unified	Mountain Lakes High	0	0	0	0	0	0	0	0	0	0	1617
45752674530101	Shasta	Gateway Unified	Gateway Educational Options	0	0	0	0	0	0	1	0	0	1	1617
45752674531901	Shasta	Gateway Unified	Central Valley High	1	4	0	0	0	2	19	0	0	26	1617
46701774632303	Sierra	Sierra-Plumas Joint Unified	Downieville Junior-Senior High	0	0	0	0	0	0	0	0	0	0	1617
46701774634259	Sierra	Sierra-Plumas Joint Unified	Loyalton High	1	0	0	0	0	0	10	0	1	12	1617
47104700117168	Siskiyou	Siskiyou County Office of Education	Golden Eagle Charter	0	0	0	0	0	0	0	0	0	0	1617
47104704730032	Siskiyou	Siskiyou County Office of Education	J. Everett Barr Court	0	0	0	0	0	0	0	0	0	0	1617
47702504732707	Siskiyou	Dunsmuir Joint Union High	Dunsmuir High	1	1	0	0	0	0	3	0	0	5	1617
47704664730057	Siskiyou	Siskiyou Union High	Jefferson High (Continuation)	0	0	0	0	0	0	0	0	0	0	1617
47704664730123	Siskiyou	Siskiyou Union High	South County Community Day	0	0	0	0	0	0	0	0	0	0	1617
47704664734356	Siskiyou	Siskiyou Union High	Happy Camp High	0	1	0	1	0	0	2	0	0	4	1617
47704664734901	Siskiyou	Siskiyou Union High	McCloud High	0	0	0	0	0	0	0	0	0	0	1617
47704664735403	Siskiyou	Siskiyou Union High	Mt. Shasta High	2	0	6	0	0	0	36	1	0	45	1617
47704664738753	Siskiyou	Siskiyou Union High	Weed High	2	0	1	0	0	1	4	0	0	8	1617
47705164739207	Siskiyou	Yreka Union High	Yreka High	13	1	1	0	0	0	49	5	1	70	1617
47736844731253	Siskiyou	Butte Valley Unified	Butte Valley High	3	1	0	0	0	0	1	0	0	5	1617
47764554730107	Siskiyou	Scott Valley Unified	Scott River High	0	0	0	0	0	0	0	0	0	0	1617
47764554733309	Siskiyou	Scott Valley Unified	Etna Union High	1	0	0	1	0	0	14	0	0	16	1617
48104884830071	Solano	Solano County Office of Education	Solano Juvenile Detention Facility	0	0	0	0	0	0	0	0	0	0	1617
48104886089668	Solano	Solano County Office of Education	Solano County Community	0	0	0	0	0	0	0	0	0	0	1617
48705240118968	Solano	Benicia Unified	Community Day	0	0	0	0	0	0	0	0	0	0	1617
48705244830048	Solano	Benicia Unified	Liberty High	0	0	0	0	0	0	0	0	0	0	1617
48705244831004	Solano	Benicia Unified	Benicia High	25	0	15	0	11	9	102	8	1	171	1617
48705324830055	Solano	Dixon Unified	Maine Prairie High (Continuation)	0	0	0	0	0	0	0	0	0	0	1617
48705324832259	Solano	Dixon Unified	Dixon High	49	1	0	0	2	1	71	4	2	130	1617
48705400122093	Solano	Fairfield-Suisun Unified	H. Glenn Richardson	0	0	0	0	0	0	0	0	0	0	1617
48705400123356	Solano	Fairfield-Suisun Unified	Matt Garcia Career and College Academy	0	0	0	0	0	0	0	0	0	0	1617
48705400125310	Solano	Fairfield-Suisun Unified	Public Safety Academy	8	0	2	1	7	4	4	3	0	29	1617
48705404830170	Solano	Fairfield-Suisun Unified	Angelo Rodriguez High	30	0	16	0	39	15	47	13	0	160	1617
48705404830451	Solano	Fairfield-Suisun Unified	Armijo High	81	3	19	2	33	27	39	14	0	218	1617
48705404833000	Solano	Fairfield-Suisun Unified	Fairfield High	24	0	9	2	11	15	12	6	0	79	1617
48705404836003	Solano	Fairfield-Suisun Unified	Sem Yeto Continuation High	0	0	0	0	0	0	0	0	0	0	1617
48705654830022	Solano	Travis Unified	Travis Education Center	0	0	0	0	0	0	0	0	0	0	1617
48705654830162	Solano	Travis Unified	Travis Independent Study	0	0	0	0	0	0	0	0	0	0	1617
48705654838801	Solano	Travis Unified	Vanden High	34	0	16	5	35	21	57	22	0	190	1617
48705730135095	Solano	Vacaville Unified	Ernest Kimme Charter Academy for Independent Learn	0	0	0	0	0	0	5	0	0	5	1617
48705734830089	Solano	Vacaville Unified	Will C. Wood High	48	1	10	2	14	9	62	4	0	150	1617
48705734830113	Solano	Vacaville Unified	Elise P. Buckingham Charter Magnet High	8	0	4	0	7	1	26	3	2	51	1617
48705734833869	Solano	Vacaville Unified	Country High	0	0	0	0	0	0	0	0	0	0	1617
48705734837803	Solano	Vacaville Unified	Vacaville High	54	2	7	3	9	7	157	9	0	248	1617
48705810101980	Solano	Vallejo City Unified	Vallejo Education Academy	0	0	0	0	0	0	0	0	0	0	1617
48705814830147	Solano	Vallejo City Unified	Jesse M. Bethel High	22	0	8	4	53	20	1	3	0	111	1617
48705814830196	Solano	Vallejo City Unified	MIT Academy	35	0	1	1	16	13	16	0	0	82	1617
48705814838058	Solano	Vallejo City Unified	John Finney High (Continuation)	1	0	0	0	0	0	0	0	0	1	1617
48705814838504	Solano	Vallejo City Unified	Vallejo High	39	0	2	2	31	9	2	2	1	88	1617
49104960000001	Sonoma	Sonoma County Office of Education	Nonpublic, Nonsectarian Schools	0	0	0	0	0	0	0	0	0	0	1617
49104964930079	Sonoma	Sonoma County Office of Education	Sonoma County Court	0	0	0	0	0	0	0	0	0	0	1617
49104964930343	Sonoma	Sonoma County Office of Education	Sonoma County Alternative Education Programs	0	0	0	0	0	0	0	0	0	0	1617
49706074930327	Sonoma	West Sonoma County Union High	Laguna High	0	0	0	0	0	0	0	0	0	0	1617
49706074930400	Sonoma	West Sonoma County Union High	Analy High	12	1	10	0	1	2	139	10	0	175	1617
49706074931507	Sonoma	West Sonoma County Union High	El Molino High	5	3	1	0	0	0	31	0	0	40	1617
49706150127662	Sonoma	Bellevue Union	Stony Point Academy	0	0	0	0	0	0	0	0	0	0	1617
49706564930848	Sonoma	Cloverdale Unified	Johanna Echols-Hansen High (Continuation)	0	0	0	0	0	0	0	0	0	0	1617
49706564930855	Sonoma	Cloverdale Unified	Cloverdale High	15	0	1	0	0	0	12	0	0	28	1617
49707060129981	Sonoma	Geyserville Unified	Geyserville New Tech Academy	0	0	0	0	0	0	0	0	0	0	1617
49707064930053	Sonoma	Geyserville Unified	Buena Vista High	0	0	0	0	0	0	0	0	0	0	1617
49707306120588	Sonoma	Harmony Union Elementary	Pathways Charter	0	0	0	0	0	0	2	0	0	2	1617
49707970107284	Sonoma	Liberty Elementary	California Virtual Academy @ Sonoma	0	0	0	0	0	0	1	0	1	2	1617
49707970134296	Sonoma	Liberty Elementary	California STEAM Sonoma	0	0	0	0	0	0	0	0	0	0	1617
49708390120584	Sonoma	Oak Grove Union Elementary	Pivot Online Charter - North Bay	0	0	0	0	0	0	0	0	0	0	1617
49708540132357	Sonoma	Petaluma City Elementary	South County Consortium	0	0	0	0	0	0	0	0	0	0	1617
49708620000001	Sonoma	Petaluma Joint Union High	Nonpublic, Nonsectarian Schools	0	0	0	0	0	0	0	0	0	0	1617
49708620128157	Sonoma	Petaluma Joint Union High	Gateway to College Academy	0	0	0	0	0	0	0	0	0	0	1617
49708624930012	Sonoma	Petaluma Joint Union High	Casa Grande High	45	0	6	0	3	1	109	6	0	170	1617
49708624930103	Sonoma	Petaluma Joint Union High	Carpe Diem High (Continuation)	0	0	0	0	0	0	0	0	0	0	1617
49708624930111	Sonoma	Petaluma Joint Union High	Sonoma Mountain High (Continuation)	0	0	0	0	0	0	0	0	0	0	1617
49708624930236	Sonoma	Petaluma Joint Union High	Valley Oaks High (Alternative)	0	0	0	0	0	0	0	1	0	1	1617
49708624935151	Sonoma	Petaluma Joint Union High	Petaluma High	29	0	2	0	1	1	81	2	0	116	1617
49708624935862	Sonoma	Petaluma Joint Union High	San Antonio High (Continuation)	0	0	0	0	0	0	0	0	0	0	1617
49708700106344	Sonoma	Piner-Olivet Union Elementary	Northwest Prep Charter	0	0	0	0	0	0	0	0	0	0	1617
49709040101923	Sonoma	Roseland	Roseland Charter	50	0	1	1	0	3	0	0	0	55	1617
49709200000001	Sonoma	Santa Rosa High	Nonpublic, Nonsectarian Schools	0	0	0	0	0	0	0	0	0	0	1617
49709200108811	Sonoma	Santa Rosa High	Abraxis Charter	0	0	0	0	0	0	0	0	0	0	1617
49709204930160	Sonoma	Santa Rosa High	Elsie Allen High	35	0	7	0	0	3	5	0	0	50	1617
49709204930244	Sonoma	Santa Rosa High	Maria Carrillo High	15	1	24	0	3	0	100	14	0	157	1617
49709204934154	Sonoma	Santa Rosa High	Montgomery High	30	1	13	0	2	3	73	9	0	131	1617
49709204935292	Sonoma	Santa Rosa High	Piner High	13	0	4	0	0	1	8	1	0	27	1617
49709204935607	Sonoma	Santa Rosa High	Ridgway High (Continuation)	0	0	0	0	0	0	0	0	0	0	1617
49709204936803	Sonoma	Santa Rosa High	Santa Rosa High	24	0	12	1	3	2	79	6	0	127	1617
49709530000001	Sonoma	Sonoma Valley Unified	Nonpublic, Nonsectarian Schools	0	0	0	0	0	0	0	0	0	0	1617
49709534930152	Sonoma	Sonoma Valley Unified	Creekside High	0	0	0	0	0	0	0	0	0	0	1617
49709534937256	Sonoma	Sonoma Valley Unified	Sonoma Valley High	65	0	4	0	2	0	79	1	0	151	1617
49709614930319	Sonoma	Twin Hills Union Elementary	Orchard View	0	0	0	0	0	0	10	2	0	12	1617
49738820000001	Sonoma	Cotati-Rohnert Park Unified	Nonpublic, Nonsectarian Schools	0	0	0	0	0	0	0	0	0	0	1617
49738820123786	Sonoma	Cotati-Rohnert Park Unified	Credo High	4	0	0	0	0	0	12	2	0	18	1617
49738820127092	Sonoma	Cotati-Rohnert Park Unified	Academy of Arts and Sciences: Sonoma	0	0	0	0	0	0	1	0	0	1	1617
49738824930046	Sonoma	Cotati-Rohnert Park Unified	El Camino High	0	0	0	0	0	0	2	0	0	2	1617
49738824930384	Sonoma	Cotati-Rohnert Park Unified	Technology High	9	0	6	1	3	2	39	0	0	60	1617
49738824935482	Sonoma	Cotati-Rohnert Park Unified	Rancho Cotate High	39	0	4	1	3	1	57	6	0	111	1617
49753580000001	Sonoma	Windsor Unified	Nonpublic, Nonsectarian Schools	0	0	0	0	0	0	0	0	0	0	1617
49753584930228	Sonoma	Windsor Unified	Windsor High	57	1	6	0	3	1	90	4	0	162	1617
49753584930269	Sonoma	Windsor Unified	Windsor Oaks Academy	0	0	0	0	0	0	0	0	0	0	1617
49753904930251	Sonoma	Healdsburg Unified	Marce Becerra Academy	0	0	0	0	0	0	0	0	0	0	1617
49753904932554	Sonoma	Healdsburg Unified	Healdsburg High	31	0	1	0	0	0	30	1	0	63	1617
50105040129023	Stanislaus	Stanislaus County Office of Education	Stanislaus Alternative Charter	0	0	0	0	0	0	0	0	0	0	1617
50105040131235	Stanislaus	Stanislaus County Office of Education	Stanislaus County Institute of Learning	0	0	0	0	0	0	0	0	0	0	1617
50105045030069	Stanislaus	Stanislaus County Office of Education	Stanislaus County West Campus	0	0	0	0	0	0	0	0	0	0	1617
50105045030085	Stanislaus	Stanislaus County Office of Education	John B. Allard	0	0	0	0	0	0	0	0	0	0	1617
50105045030226	Stanislaus	Stanislaus County Office of Education	Petersen Alternative Center for Education	0	0	0	0	0	0	0	0	0	0	1617
50105045030234	Stanislaus	Stanislaus County Office of Education	Valley Charter High	1	0	1	0	1	0	2	0	0	5	1617
50105046069546	Stanislaus	Stanislaus County Office of Education	Stanislaus County Special Education	0	0	0	0	0	0	0	0	0	0	1617
50710430000001	Stanislaus	Ceres Unified	Nonpublic, Nonsectarian Schools	0	0	0	0	0	0	0	0	0	0	1617
50710430107136	Stanislaus	Ceres Unified	Whitmore Charter High	0	0	0	0	0	0	0	0	0	0	1617
50710430108076	Stanislaus	Ceres Unified	Central Valley High	170	1	19	3	3	0	9	2	0	207	1617
50710435030168	Stanislaus	Ceres Unified	Endeavor Alternative	1	0	0	0	0	0	0	0	0	1	1617
50710435030200	Stanislaus	Ceres Unified	Argus High (Continuation)	0	0	0	0	0	0	0	0	0	0	1617
50710435030879	Stanislaus	Ceres Unified	Ceres High	101	1	13	3	1	4	37	2	0	162	1617
50710685030267	Stanislaus	Denair Unified	Denair Charter Academy	0	0	0	0	0	0	0	0	0	0	1617
50710685031521	Stanislaus	Denair Unified	Denair High	13	0	0	0	0	0	16	2	0	31	1617
50710926112965	Stanislaus	Hart-Ransom Union Elementary	Hart-Ransom Academic Charter	0	0	0	0	0	0	0	0	0	0	1617
50711346113286	Stanislaus	Keyes Union	Keyes to Learning Charter	1	0	0	0	0	0	3	0	0	4	1617
50711750000001	Stanislaus	Modesto City High	Nonpublic, Nonsectarian Schools	0	0	0	0	0	0	0	0	0	0	1617
50711750110593	Stanislaus	Modesto City High	James C. Enochs High	97	1	27	2	12	10	93	19	8	269	1617
50711750120212	Stanislaus	Modesto City High	Aspire Vanguard College Preparatory Academy	6	1	0	0	0	3	4	2	0	16	1617
50711750121129	Stanislaus	Modesto City High	Joseph A. Gregori High	122	0	26	2	7	4	110	11	3	285	1617
50711755030010	Stanislaus	Modesto City High	Fred C. Beyer High	53	1	14	1	4	4	77	8	2	164	1617
50711755030135	Stanislaus	Modesto City High	Peter Johansen High	69	0	6	3	0	4	17	3	0	102	1617
50711755031380	Stanislaus	Modesto City High	Grace M. Davis High	51	2	14	2	1	2	16	4	4	96	1617
50711755031802	Stanislaus	Modesto City High	Thomas Downey High	88	1	4	1	2	5	76	6	0	183	1617
50711755034905	Stanislaus	Modesto City High	Modesto High	143	1	35	2	5	3	37	9	2	237	1617
50711755034913	Stanislaus	Modesto City High	Robert Elliott Alternative Education Center	0	0	0	0	0	0	0	0	0	0	1617
50712170133124	Stanislaus	Patterson Joint Unified	Open Valley Independent Study	0	0	0	0	0	0	0	0	0	0	1617
50712175030127	Stanislaus	Patterson Joint Unified	Del Puerto High	0	0	0	0	0	0	0	0	0	0	1617
50712175036256	Stanislaus	Patterson Joint Unified	Patterson High	61	0	7	3	3	6	12	1	0	93	1617
